listing_id,nights_booked,payment_method,amount,booking_date
4771632,7,coupon,161,2018-07-28
4779038,9,coupon,675,2017-07-03
4779331,70,gift_card,6580,2021-12-27
4780087,10,credit_card,300,2017-03-25
4780384,11,bank_transfer,550,2015-09-05
4780602,9,coupon,261,2018-09-26
4781617,12,gift_card,600,2016-09-24
6781369,12,gift_card,960,2018-10-23
6781856,8,credit_card,1040,2021-02-09
6782133,12,gift_card,540,2021-07-24
6787042,11,coupon,253,2018-12-10
6787760,6,bank_transfer,300,2017-12-23
6793850,5,coupon,195,2015-08-09
6797630,10,gift_card,490,2016-11-17
6798028,9,coupon,351,2021-01-13
6800795,13,gift_card,1560,2021-11-16
6802037,11,credit_card,517,2019-08-22
6808626,11,credit_card,462,2018-10-29
6827025,11,credit_card,495,2019-08-21
6827040,9,coupon,531,2019-04-17
6827947,99,gift_card,5940,2019-01-10
6834163,8,bank_transfer,232,2019-09-05
6834476,5,bank_transfer,250,2016-12-06
6834489,26,coupon,754,2019-06-06
6835438,9,gift_card,1098,2016-06-21
6835779,9,credit_card,270,2019-05-15
6835800,11,bank_transfer,231,2016-10-08
6841988,8,bank_transfer,1256,2019-03-29
6842463,17,coupon,2023,2016-07-09
6846819,7,credit_card,518,2016-11-07
6847957,38,gift_card,1064,2021-11-08
6848823,6,credit_card,240,2015-07-27
6849080,7,coupon,413,2021-10-10
6849913,5,gift_card,110,2018-11-21
6856236,7,gift_card,413,2021-12-14
6857609,10,gift_card,500,2021-05-15
6858383,11,coupon,462,2019-10-06
6862576,8,bank_transfer,440,2021-10-14
6863911,5,gift_card,375,2016-08-27
6864530,7,bank_transfer,455,2015-10-18
6865745,28,credit_card,980,2017-02-02
6867552,20,gift_card,560,2017-04-06
6874816,9,credit_card,468,2018-12-03
6874892,4,gift_card,96,2020-08-06
6875466,12,bank_transfer,384,2017-10-01
6879872,11,coupon,869,2021-12-25
6884248,6,gift_card,84,2021-05-09
6891594,4,coupon,168,2021-05-20
6891866,12,coupon,1320,2019-04-09
6892522,11,bank_transfer,550,2017-11-13
6904443,95,coupon,6175,2020-08-27
6905833,8,gift_card,680,2017-06-19
6908368,11,bank_transfer,748,2021-09-16
6929355,12,credit_card,660,2020-12-13
6929413,8,credit_card,360,2020-08-31
6930735,6,bank_transfer,714,2021-11-25
6931606,13,bank_transfer,520,2018-07-24
6931661,6,gift_card,300,2018-11-21
6932795,7,credit_card,399,2016-04-24
6932886,5,credit_card,300,2021-11-26
6936087,7,coupon,308,2016-07-05
6936725,15,bank_transfer,660,2019-12-13
6942459,13,credit_card,520,2021-12-31
8115197,12,coupon,180,2017-03-06
8115900,28,bank_transfer,2380,2018-06-19
8120358,26,credit_card,806,2021-12-08
8121129,18,credit_card,720,2021-08-31
8122032,5,coupon,85,2019-12-29
8122110,12,credit_card,240,2018-01-03
8122177,13,gift_card,2405,2019-04-05
8123175,15,gift_card,750,2021-11-29
8125067,8,gift_card,232,2016-04-07
8125402,13,bank_transfer,897,2021-11-03
8135806,11,bank_transfer,660,2021-12-03
8135978,110,coupon,6050,2021-01-09
8139458,9,gift_card,576,2020-11-07
8140773,6,credit_card,744,2018-07-18
8144101,7,coupon,910,2020-09-02
8145694,11,credit_card,660,2021-11-25
8147477,8,credit_card,224,2021-06-02
8150105,11,coupon,330,2021-08-14
8158517,15,bank_transfer,975,2019-06-23
8161139,10,bank_transfer,250,2018-09-17
8161618,9,gift_card,1215,2017-09-28
8164759,12,gift_card,420,2016-02-16
8166261,6,coupon,102,2020-08-30
8171288,7,bank_transfer,392,2021-11-21
8175604,14,gift_card,700,2019-05-13
8178394,9,credit_card,585,2018-07-12
8180102,11,gift_card,880,2018-08-17
8181869,12,coupon,720,2021-12-12
8181981,13,credit_card,650,2016-08-05
8183445,8,coupon,480,2018-09-26
8188108,7,credit_card,252,2018-04-27
8189703,9,coupon,540,2021-11-10
8189861,8,gift_card,248,2019-12-11
8196902,4,gift_card,140,2015-09-17
8202311,13,credit_card,286,2021-12-18
8202502,8,coupon,160,2016-06-17
8205619,4,coupon,120,2016-02-23
8209730,9,credit_card,450,2017-06-24
8215662,11,coupon,715,2015-10-21
8215747,12,credit_card,288,2019-11-25
8223440,9,credit_card,648,2017-12-12
8226286,9,bank_transfer,261,2016-12-18
8229527,11,bank_transfer,726,2020-09-13
8230644,13,coupon,520,2021-11-29
8233380,6,coupon,150,2018-02-09
8237062,9,credit_card,270,2016-10-28
8238534,68,coupon,3400,2021-11-17
8243200,13,credit_card,1170,2021-11-10
8244352,7,coupon,252,2021-01-09
8244445,5,gift_card,150,2018-10-11
8245303,6,coupon,198,2017-01-07
8245524,6,gift_card,132,2020-03-01
8246442,17,coupon,680,2016-01-12
8247088,11,bank_transfer,803,2020-08-28
8248629,10,gift_card,500,2016-05-26
8248992,10,gift_card,740,2017-09-06
9878743,19,credit_card,950,2021-12-26
9879262,11,gift_card,605,2017-09-15
9879826,20,coupon,600,2018-10-08
9880483,9,bank_transfer,810,2021-12-19
9881695,11,gift_card,1177,2018-01-04
9882510,9,coupon,630,2017-07-12
9889157,9,gift_card,225,2021-11-18
9892924,7,coupon,644,2018-10-15
9895564,13,gift_card,1105,2019-05-05
9897057,9,bank_transfer,450,2021-06-26
9898172,8,credit_card,200,2021-12-06
9898432,13,credit_card,1157,2018-01-08
9901412,4,bank_transfer,124,2021-10-30
9902256,8,coupon,552,2018-12-19
9914902,8,bank_transfer,360,2021-12-20
9915189,13,coupon,676,2019-01-13
9915591,9,coupon,324,2017-02-25
9917784,97,credit_card,4850,2021-11-30
9918792,6,gift_card,114,2016-08-29
9919533,7,bank_transfer,245,2021-12-08
9921767,11,credit_card,495,2021-12-16
9924899,7,coupon,273,2020-01-13
9930855,5,gift_card,175,2017-03-10
9931136,13,bank_transfer,221,2017-10-08
9931207,9,bank_transfer,540,2016-09-22
9931514,7,gift_card,343,2021-10-30
9932109,11,credit_card,660,2019-07-24
9933598,7,gift_card,161,2021-12-03
9934121,9,coupon,630,2017-11-15
9935688,6,bank_transfer,360,2021-12-09
9936085,10,bank_transfer,500,2021-11-28
9940785,5,credit_card,125,2021-12-07
9941029,10,bank_transfer,600,2018-11-30
9950528,93,coupon,4557,2017-12-25
9950876,11,credit_card,550,2016-12-10
9952334,11,coupon,704,2019-11-10
9956966,9,credit_card,108,2021-11-22
9962573,4,bank_transfer,160,2017-01-26
9962898,10,coupon,700,2021-12-12
9965956,14,credit_card,1260,2019-05-16
9966384,11,credit_card,770,2021-12-12
9966733,10,gift_card,400,2017-04-19
9967282,37,bank_transfer,2220,2018-03-10
9968692,99,credit_card,14850,2020-05-11
9969557,9,credit_card,351,2021-06-07
9969890,10,gift_card,710,2018-03-10
9973222,4,gift_card,140,2019-06-09
9973423,12,credit_card,660,2017-05-26
9974820,7,gift_card,280,2021-12-14
9977892,10,credit_card,290,2018-07-31
9981480,8,bank_transfer,736,2019-01-13
9981848,7,credit_card,315,2016-08-14
9983777,9,gift_card,405,2018-03-17
9984839,27,gift_card,1080,2021-12-23
9985964,10,credit_card,2200,2018-10-21
9986243,7,credit_card,525,2021-11-22
4782229,96,bank_transfer,3072,2016-11-27
4784435,37,bank_transfer,1295,2020-02-12
4785846,7,bank_transfer,350,2019-02-04
4791764,11,credit_card,1320,2016-12-20
4792286,7,gift_card,315,2020-08-13
4792759,10,gift_card,600,2017-01-09
4797474,8,bank_transfer,280,2020-01-01
4797676,13,credit_card,650,2018-08-16
4800547,11,coupon,462,2021-10-25
4802831,6,gift_card,300,2020-08-09
4804458,38,gift_card,2850,2016-05-07
4808045,16,coupon,960,2021-12-16
4808050,8,credit_card,264,2021-02-27
4813232,5,coupon,300,2021-12-25
4813467,7,bank_transfer,308,2019-07-13
4816644,11,credit_card,605,2018-08-21
4819036,11,credit_card,792,2016-08-27
4819610,13,coupon,1560,2019-01-27
4820717,6,bank_transfer,360,2019-01-06
4822074,11,credit_card,715,2020-06-06
4823591,11,credit_card,935,2019-12-08
4827599,32,bank_transfer,3552,2018-02-24
4830464,11,credit_card,506,2017-12-09
4830714,9,gift_card,1035,2015-07-23
4831110,8,credit_card,800,2021-12-11
4834947,7,coupon,343,2017-03-05
4835264,5,credit_card,625,2019-05-14
4839695,8,gift_card,200,2021-05-20
4840239,16,bank_transfer,1120,2017-05-31
4845633,11,credit_card,220,2020-04-10
4847553,9,gift_card,810,2020-04-07
4854453,15,credit_card,1335,2016-12-04
4854851,4,bank_transfer,140,2021-11-15
4858662,12,credit_card,708,2017-03-17
4859440,8,bank_transfer,400,2015-11-29
4861617,6,coupon,240,2021-03-14
4864695,10,coupon,950,2017-07-14
4867715,5,bank_transfer,375,2016-05-19
4869716,9,credit_card,558,2018-07-25
4876448,188,gift_card,9588,2018-07-01
4877492,10,coupon,250,2015-01-02
4877639,6,coupon,210,2019-04-20
4882696,5,bank_transfer,400,2019-02-28
4882958,96,gift_card,4800,2020-01-12
4884413,6,gift_card,180,2019-11-16
4884448,12,gift_card,420,2021-12-25
4884695,11,gift_card,1100,2021-12-21
4885068,11,gift_card,737,2017-04-22
4889368,6,coupon,84,2016-07-21
4889706,10,gift_card,1000,2017-05-08
4890309,19,gift_card,532,2016-01-08
4891900,11,credit_card,286,2021-12-20
4898379,6,gift_card,294,2016-03-16
4898739,10,credit_card,240,2018-10-22
4901321,10,gift_card,5000,2021-11-25
4905886,10,credit_card,320,2021-12-19
6947885,6,credit_card,300,2021-11-30
6948066,6,gift_card,210,2021-12-01
6951576,13,bank_transfer,650,2017-12-11
6952001,9,gift_card,639,2020-04-27
6954549,7,gift_card,175,2016-04-14
6955982,4,gift_card,160,2021-11-12
6962713,24,bank_transfer,720,2018-06-22
6963242,8,gift_card,160,2021-02-18
6963584,12,bank_transfer,444,2020-07-11
6964406,7,gift_card,280,2021-07-03
6964536,23,coupon,552,2018-04-15
6970346,10,coupon,550,2017-03-21
6976053,8,credit_card,472,2016-09-04
6987381,9,bank_transfer,450,2016-03-14
6990044,12,bank_transfer,348,2020-02-11
6991627,14,bank_transfer,420,2021-02-11
6995112,12,coupon,1200,2021-11-09
6996748,6,credit_card,240,2019-09-27
6998605,64,coupon,2880,2020-09-18
6999447,8,gift_card,520,2016-08-09
7004451,12,credit_card,1200,2017-08-11
7008379,11,gift_card,1540,2015-10-04
7011990,9,credit_card,495,2018-09-27
7018939,11,coupon,1045,2021-09-11
7021032,11,credit_card,935,2018-06-05
7023017,10,credit_card,500,2018-10-20
7027446,12,bank_transfer,600,2016-11-06
7028794,12,gift_card,540,2016-12-20
7028955,8,bank_transfer,2000,2016-02-15
7033570,12,gift_card,360,2017-10-09
7035765,17,bank_transfer,1530,2020-08-21
7037153,9,bank_transfer,360,2018-01-21
7039990,7,credit_card,210,2019-04-30
7044586,11,gift_card,770,2021-06-02
7044917,5,bank_transfer,400,2020-01-28
7048411,10,gift_card,400,2017-11-12
7049108,27,coupon,2025,2018-10-23
7050498,5,credit_card,140,2016-10-27
7061307,5,bank_transfer,195,2020-11-13
7068784,9,credit_card,423,2016-11-05
7069572,7,gift_card,980,2016-05-09
7078044,14,credit_card,1386,2016-01-21
7082209,6,gift_card,300,2021-12-27
7091533,7,credit_card,140,2021-05-16
7091670,8,credit_card,224,2017-09-28
7092013,7,gift_card,483,2020-02-13
7093974,21,bank_transfer,525,2018-06-05
7096507,7,coupon,224,2016-12-04
7097952,12,bank_transfer,960,2020-05-10
7107468,6,coupon,300,2017-07-19
7111882,20,credit_card,760,2021-11-13
7111912,5,credit_card,250,2017-03-28
7112336,15,coupon,630,2021-11-11
7121108,4,gift_card,220,2021-12-09
7123664,19,coupon,475,2017-02-25
7133001,8,bank_transfer,960,2021-02-25
8252186,10,credit_card,790,2019-07-20
8253616,10,credit_card,400,2021-09-16
8253838,12,gift_card,1680,2016-09-18
8254243,10,bank_transfer,300,2021-11-07
8262460,9,gift_card,252,2020-10-23
8266080,18,bank_transfer,540,2018-01-12
8266315,10,coupon,450,2020-02-23
8266446,12,gift_card,264,2017-03-07
8267002,12,credit_card,936,2021-11-24
8270083,10,bank_transfer,700,2021-05-01
8272013,6,gift_card,354,2017-09-12
8279990,9,credit_card,486,2017-12-22
8282384,11,bank_transfer,715,2015-10-10
8283330,63,bank_transfer,6930,2019-05-30
8283708,12,credit_card,960,2019-07-05
8286681,103,credit_card,8240,2020-04-29
8288470,4,gift_card,236,2021-12-05
8291470,11,bank_transfer,330,2017-10-31
8296389,39,coupon,2028,2019-08-22
8297856,15,gift_card,375,2021-07-19
8300176,5,gift_card,205,2021-11-10
8300420,9,gift_card,405,2021-05-09
8305998,9,credit_card,810,2021-12-11
8310041,7,bank_transfer,700,2017-06-24
8318934,67,coupon,5025,2021-10-20
8320868,5,gift_card,140,2021-05-05
8321322,12,gift_card,144,2019-04-25
8323048,8,gift_card,448,2020-10-10
8331619,11,gift_card,495,2020-01-05
8342247,9,bank_transfer,792,2016-09-11
8347488,10,gift_card,400,2020-12-07
8349305,25,credit_card,1000,2018-02-07
8350811,7,bank_transfer,987,2019-06-15
8353163,6,coupon,390,2020-03-02
8360878,15,gift_card,1335,2018-08-24
8367375,9,gift_card,621,2021-11-07
8367921,5,credit_card,165,2019-04-07
8368762,14,credit_card,140,2021-12-19
8371409,10,coupon,310,2015-11-25
8374400,9,bank_transfer,522,2021-07-07
8374433,7,credit_card,350,2017-08-01
8375383,16,coupon,1520,2017-11-28
8376369,6,gift_card,540,2016-11-12
8376799,29,coupon,2320,2019-09-25
8377077,20,bank_transfer,500,2018-02-12
8378882,12,credit_card,996,2021-05-05
8382858,5,bank_transfer,200,2019-09-06
8386451,8,gift_card,664,2019-07-10
8386775,10,credit_card,610,2019-03-27
8387901,12,coupon,348,2020-06-09
8388270,9,bank_transfer,450,2019-11-04
8395094,10,coupon,630,2019-12-01
8395897,12,gift_card,1176,2018-05-21
8396454,9,bank_transfer,1305,2020-03-21
8397693,7,bank_transfer,385,2018-10-06
8399246,6,coupon,300,2016-04-21
9987114,5,credit_card,100,2020-05-19
9987404,10,coupon,180,2021-12-11
9988298,9,gift_card,495,2018-12-31
9988919,4,gift_card,120,2021-12-23
9991497,10,bank_transfer,500,2017-09-16
9993168,7,credit_card,140,2018-05-20
9994644,7,gift_card,448,2017-06-10
9996186,16,coupon,1280,2016-10-09
10002699,10,coupon,600,2019-01-13
10002922,9,coupon,468,2021-11-25
10007526,7,gift_card,217,2018-05-15
10007952,13,coupon,910,2021-08-14
10008072,11,coupon,330,2021-12-08
10008354,13,coupon,520,2019-02-22
10010798,6,coupon,390,2016-10-22
10012834,14,coupon,490,2021-02-24
10016384,5,credit_card,225,2021-11-06
10016747,8,bank_transfer,712,2021-11-18
10029891,9,coupon,630,2019-12-11
10031729,5,gift_card,625,2021-11-24
10032730,12,bank_transfer,1920,2021-12-07
10033158,8,bank_transfer,256,2016-09-23
10033310,98,coupon,11760,2019-08-02
10033369,9,coupon,225,2021-12-11
10033578,11,bank_transfer,550,2021-11-16
10034509,39,coupon,1560,2019-03-06
10034892,8,gift_card,560,2021-11-16
10039568,12,gift_card,480,2019-01-07
10043384,9,coupon,1665,2021-11-26
10045303,6,bank_transfer,228,2016-07-26
10047008,17,credit_card,629,2021-12-11
10047124,8,bank_transfer,776,2020-07-07
10047913,5,credit_card,200,2018-04-30
10049057,4,gift_card,120,2021-12-26
10050590,7,gift_card,315,2017-09-12
10051520,12,credit_card,1248,2016-08-16
10051558,12,gift_card,732,2017-10-01
10052110,4,coupon,156,2021-12-10
10052237,11,credit_card,165,2021-07-03
10052650,5,bank_transfer,125,2021-12-30
10052934,11,gift_card,495,2019-03-17
10053291,9,gift_card,450,2016-10-09
10063542,4,bank_transfer,80,2021-06-06
10063584,5,credit_card,125,2018-01-24
10064570,11,coupon,913,2019-04-05
10064621,11,coupon,275,2021-12-08
10067529,10,coupon,250,2019-06-25
10067728,11,credit_card,550,2021-12-12
10069087,12,bank_transfer,996,2018-03-13
10069929,7,gift_card,175,2021-12-14
10078739,5,bank_transfer,210,2021-11-26
10079685,10,credit_card,800,2021-12-14
10082276,9,credit_card,585,2021-11-20
10089959,8,bank_transfer,360,2020-10-19
10094943,10,credit_card,280,2020-11-28
10097546,9,credit_card,810,2019-10-13
10101926,4,coupon,212,2021-09-29
4906079,7,coupon,252,2021-10-16
4906483,38,gift_card,950,2021-12-21
4908370,9,bank_transfer,270,2016-06-05
4912816,24,bank_transfer,1200,2019-09-06
4913024,11,gift_card,715,2021-01-25
4913359,15,gift_card,390,2020-12-21
4919293,14,gift_card,1120,2019-08-25
4921386,12,gift_card,300,2021-04-26
4922484,5,coupon,225,2021-12-06
4923935,7,credit_card,490,2021-12-23
4929513,6,coupon,300,2021-11-10
4929901,5,coupon,175,2021-12-28
4929963,9,coupon,459,2021-01-19
4930385,10,bank_transfer,800,2017-05-28
4932854,9,coupon,1350,2021-12-06
4933665,7,credit_card,770,2019-05-28
4944048,12,credit_card,1680,2020-12-10
4952826,14,gift_card,1134,2015-07-22
4954597,12,gift_card,1440,2020-08-10
4961022,7,gift_card,1120,2021-12-18
4962026,7,coupon,238,2019-05-10
4965994,100,coupon,6000,2015-06-15
4982472,11,coupon,330,2019-10-08
4987052,7,bank_transfer,280,2019-12-12
4992427,12,gift_card,996,2016-06-10
4996633,36,gift_card,2844,2021-11-20
5000396,17,coupon,680,2021-12-09
5008340,13,gift_card,897,2019-08-22
5017380,9,coupon,351,2021-11-01
5020064,13,bank_transfer,650,2021-08-13
5023455,7,credit_card,490,2021-12-03
5023886,7,coupon,210,2020-09-25
5034567,6,coupon,240,2020-10-31
5040353,8,gift_card,200,2016-06-10
5043702,4,coupon,200,2021-11-26
5046962,9,gift_card,450,2021-12-16
5047938,15,gift_card,375,2019-08-08
5058674,19,credit_card,1121,2020-01-06
5060152,7,credit_card,665,2020-05-02
5064409,8,bank_transfer,240,2021-12-08
5065008,13,credit_card,780,2019-11-06
5074066,8,gift_card,240,2016-09-01
5074146,5,coupon,180,2021-07-19
5081996,13,credit_card,1950,2019-12-02
5082170,4,credit_card,396,2019-02-25
5086863,31,bank_transfer,2015,2021-12-14
5089623,9,gift_card,864,2021-11-29
5089754,10,credit_card,350,2021-12-27
5090483,12,bank_transfer,288,2019-04-08
5090534,13,gift_card,286,2019-11-18
5097341,13,credit_card,1677,2018-12-10
5097384,17,bank_transfer,884,2016-08-21
5097388,11,coupon,286,2016-01-13
5099228,14,credit_card,574,2021-12-19
5101263,7,coupon,266,2021-09-28
5110211,11,bank_transfer,1925,2020-11-26
7136371,14,gift_card,1050,2021-12-08
7137738,4,gift_card,140,2018-06-26
7138523,9,bank_transfer,315,2018-09-22
7140763,6,gift_card,300,2019-10-30
7140777,158,coupon,6162,2016-11-04
7143189,5,bank_transfer,100,2016-08-16
7144388,14,bank_transfer,420,2021-11-25
7146454,4,gift_card,520,2021-04-10
7147873,7,gift_card,182,2021-05-22
7154329,10,coupon,620,2021-12-30
7154913,11,credit_card,341,2020-11-23
7156552,9,coupon,324,2021-08-16
7165718,16,credit_card,432,2020-03-11
7165832,6,bank_transfer,330,2016-07-13
7166270,9,gift_card,207,2020-02-22
7166653,13,bank_transfer,546,2019-07-27
7168991,8,coupon,120,2021-12-01
7169982,10,credit_card,200,2019-12-19
7171676,16,credit_card,464,2018-03-23
7171950,10,gift_card,600,2020-11-30
7172034,11,gift_card,275,2021-12-17
7174267,18,coupon,540,2020-07-23
7177075,14,bank_transfer,560,2021-12-12
7177076,5,bank_transfer,210,2019-10-15
7177457,9,credit_card,405,2016-02-05
7186400,9,bank_transfer,405,2019-09-26
7188186,11,coupon,605,2017-11-19
7190160,11,credit_card,550,2016-04-02
7191470,12,credit_card,1068,2021-08-06
7192325,15,gift_card,825,2019-03-06
7194371,6,coupon,138,2021-08-04
7195329,6,coupon,516,2017-11-21
7196475,9,gift_card,639,2018-02-19
7196659,11,bank_transfer,3410,2021-07-20
7199831,15,coupon,525,2016-09-05
7201979,13,coupon,1560,2021-11-07
7209443,5,credit_card,300,2020-02-06
7209725,8,credit_card,632,2017-12-12
7209834,9,credit_card,405,2016-09-12
7210466,11,coupon,231,2021-12-05
7211852,12,coupon,408,2019-12-30
7213406,99,bank_transfer,3366,2021-08-11
7215337,7,coupon,231,2019-01-12
7217439,17,coupon,765,2016-11-21
7218131,8,gift_card,400,2021-12-29
7219506,7,credit_card,532,2018-02-23
7220995,27,bank_transfer,1080,2021-12-04
7232901,9,gift_card,189,2021-12-19
7233314,7,gift_card,336,2017-12-03
7235007,8,bank_transfer,152,2021-08-09
7237289,5,bank_transfer,125,2021-12-20
7238232,15,gift_card,450,2015-12-08
7239869,4,bank_transfer,320,2015-08-28
7245176,13,bank_transfer,1560,2016-12-16
7248025,7,gift_card,210,2016-05-27
7249755,6,coupon,210,2016-07-28
7250113,11,coupon,275,2020-09-04
8405757,11,bank_transfer,165,2015-12-03
8407084,95,gift_card,3800,2021-09-30
8411270,12,coupon,828,2019-04-04
8412356,6,credit_card,300,2021-11-18
8414211,8,coupon,960,2021-10-24
8415199,12,gift_card,1068,2020-10-30
8415865,9,coupon,171,2019-05-25
8420271,10,coupon,1750,2018-08-25
8420735,7,gift_card,161,2018-02-09
8420919,12,coupon,600,2021-11-08
8421074,24,credit_card,384,2021-04-28
8421878,11,coupon,605,2021-12-07
8423807,8,bank_transfer,800,2021-12-02
8426119,24,coupon,1080,2021-12-16
8426590,11,gift_card,506,2016-10-12
8426997,13,coupon,715,2021-08-31
8432917,9,bank_transfer,261,2017-09-04
8433730,6,bank_transfer,600,2021-11-18
8434395,6,credit_card,180,2016-09-15
8437693,15,bank_transfer,1020,2019-06-23
8439923,17,coupon,816,2017-01-03
